name,id
Percentage Hazardous Alcohol Consumption Among Female Population,Percent_HazardousAlcoholConsumption_In_Count_Person_Female
Percentage Hazardous Alcohol Consumption Among Income Of 0 To 20 Percentile Population,Percent_HazardousAlcoholConsumption_In_Count_Person_IncomeOf0To20Percentile
Percentage Hazardous Alcohol Consumption Among Income Of 20 To 40 Percentile Population,Percent_HazardousAlcoholConsumption_In_Count_Person_IncomeOf20To40Percentile
Percentage Hazardous Alcohol Consumption Among Income Of 40 To 60 Percentile Population,Percent_HazardousAlcoholConsumption_In_Count_Person_IncomeOf40To60Percentile
Percentage Hazardous Alcohol Consumption Among Income Of 60 To 80 Percentile Population,Percent_HazardousAlcoholConsumption_In_Count_Person_IncomeOf60To80Percentile
Percentage Hazardous Alcohol Consumption Among Income Of 80 To 100 Percentile Population,Percent_HazardousAlcoholConsumption_In_Count_Person_IncomeOf80To100Percentile
Percentage Hazardous Alcohol Consumption Among Less Than Primary Education Or Primary Education Or Lower Secondary Education Population,Percent_HazardousAlcoholConsumption_In_Count_Person_LessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation
Percentage Hazardous Alcohol Consumption Among Male Population,Percent_HazardousAlcoholConsumption_In_Count_Person_Male
Percentage Hazardous Alcohol Consumption Among Rural Population,Percent_HazardousAlcoholConsumption_In_Count_Person_Rural
Percentage Hazardous Alcohol Consumption Among Semi Urban Population,Percent_HazardousAlcoholConsumption_In_Count_Person_SemiUrban
Percentage Hazardous Alcohol Consumption Among Tertiary Education Population,Percent_HazardousAlcoholConsumption_In_Count_Person_TertiaryEducation
Percentage Hazardous Alcohol Consumption Among Upper Secondary Education Or Post Secondary Non Tertiary Education Population,Percent_HazardousAlcoholConsumption_In_Count_Person_UpperSecondaryEducationOrPostSecondaryNonTertiaryEducation
Percentage Hazardous Alcohol Consumption Among Urban Population,Percent_HazardousAlcoholConsumption_In_Count_Person_Urban
"Percentage Less Than Once A Month, Alcohol Consumption Among Population",Percent_LessThanOnceAMonth_AlcoholConsumption_In_Count_Person
"Percentage Less Than Once A Month, Binge Drinking Among Population",Percent_LessThanOnceAMonth_BingeDrinking_In_Count_Person
"Percentage Less Than Once a Week, Consumption Of Fruits Among Population",Percent_LessThanOnceAWeek_ConsumptionOfFruits_In_Count_Person
"Percentage Less Than Once a Week, Consumption Of Vegetables Among Population",Percent_LessThanOnceAWeek_ConsumptionOfVegetables_In_Count_Person
"Percentage Less Than Once A Week, Exposure To Tobacco Smoke Among Population",Percent_LessThanOnceAWeek_ExposureToTobaccoSmoke_In_Count_Person
"Percentage Less Than One Hour Per Day, Exposure To Tobacco Smoke Among Population",Percent_LessThanOneHourPerDay_ExposureToTobaccoSmoke_In_Count_Person
"Percentage Less Than Primary Education Or Primary Education Or Lower Secondary Education, Physical Activity Among Population",Percent_LessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_PhysicalActivity_In_Count_Person
"Percentage Muscle Strengthening, Health Enhancing Physical Activity Among Population",Percent_MuscleStrengthening_HealthEnhancingPhysicalActivity_In_Count_Person
"Percentage Muscle Strengthening, Non Work Related Physical Activity Among Population",Percent_MuscleStrengthening_NonWorkRelatedPhysicalActivity_In_Count_Person
"Percentage Never Or Not In The Last 12 Months, Alcohol Consumption Among Population",Percent_NeverOrNotInTheLast12Months_AlcoholConsumption_In_Count_Person
"Percentage Never Or Not In The Last 12 Months, Binge Drinking Among Population",Percent_NeverOrNotInTheLast12Months_BingeDrinking_In_Count_Person
"Percentage Never Or Occasional, Binge Drinking Among Population",Percent_NeverOrOccasional_BingeDrinking_In_Count_Person
"Percentage Never Or Occasionally, Consumption Of Fruits Among Population",Percent_NeverOrOccasionally_ConsumptionOfFruits_In_Count_Person
"Percentage Never Or Occasionally, Consumption Of Fruits Among Normalweight Population",Percent_NeverOrOccasionally_ConsumptionOfFruits_In_Count_Person_Normalweight
"Percentage Never Or Occasionally, Consumption Of Fruits Among Obesity Population",Percent_NeverOrOccasionally_ConsumptionOfFruits_In_Count_Person_Obesity
"Percentage Never Or Occasionally, Consumption Of Fruits Among Overweight Population",Percent_NeverOrOccasionally_ConsumptionOfFruits_In_Count_Person_Overweight
"Percentage Never Or Occasionally, Consumption Of Fruits Among Pre Obese Population",Percent_NeverOrOccasionally_ConsumptionOfFruits_In_Count_Person_PreObese
"Percentage Never Or Occasionally, Consumption Of Fruits Among Underweight Population",Percent_NeverOrOccasionally_ConsumptionOfFruits_In_Count_Person_Underweight
"Percentage Never Or Occasionally, Consumption Of Pure Fruit Or Consumption Of Vegetable Juice Among Population",Percent_NeverOrOccasionally_ConsumptionOfPureFruitOrConsumptionOfVegetableJuice_In_Count_Person
"Percentage Never Or Occasionally, Consumption Of Sugar Sweetened Soft Drinks Among Population",Percent_NeverOrOccasionally_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person
"Percentage Never Or Occasionally, Consumption Of Sugar Sweetened Soft Drinks Among Normalweight Population",Percent_NeverOrOccasionally_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Normalweight
"Percentage Never Or Occasionally, Consumption Of Sugar Sweetened Soft Drinks Among Obesity Population",Percent_NeverOrOccasionally_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Obesity
"Percentage Never Or Occasionally, Consumption Of Sugar Sweetened Soft Drinks Among Overweight Population",Percent_NeverOrOccasionally_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Overweight
"Percentage Never Or Occasionally, Consumption Of Sugar Sweetened Soft Drinks Among Pre Obese Population",Percent_NeverOrOccasionally_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_PreObese
"Percentage Never Or Occasionally, Consumption Of Sugar Sweetened Soft Drinks Among Underweight Population",Percent_NeverOrOccasionally_ConsumptionOfSugarSweetenedSoftDrinks_In_Count_Person_Underweight
"Percentage Never Or Occasionally, Consumption Of Vegetables Among Population",Percent_NeverOrOccasionally_ConsumptionOfVegetables_In_Count_Person
"Percentage Never Or Occasionally, Consumption Of Vegetables Among Normalweight Population",Percent_NeverOrOccasionally_ConsumptionOfVegetables_In_Count_Person_Normalweight
"Percentage Never Or Occasionally, Consumption Of Vegetables Among Obesity Population",Percent_NeverOrOccasionally_ConsumptionOfVegetables_In_Count_Person_Obesity
"Percentage Never Or Occasionally, Consumption Of Vegetables Among Overweight Population",Percent_NeverOrOccasionally_ConsumptionOfVegetables_In_Count_Person_Overweight
"Percentage Never Or Occasionally, Consumption Of Vegetables Among Pre Obese Population",Percent_NeverOrOccasionally_ConsumptionOfVegetables_In_Count_Person_PreObese
"Percentage Never Or Occasionally, Consumption Of Vegetables Among Underweight Population",Percent_NeverOrOccasionally_ConsumptionOfVegetables_In_Count_Person_Underweight
"Percentage Never, Alcohol Consumption Among Population",Percent_Never_AlcoholConsumption_In_Count_Person
"Percentage Never, Binge Drinking Among Population",Percent_Never_BingeDrinking_In_Count_Person
"Percentage Never, Consumption Of Fruits Among Population",Percent_Never_ConsumptionOfFruits_In_Count_Person
"Percentage Never, Consumption Of Vegetables Among Population",Percent_Never_ConsumptionOfVegetables_In_Count_Person
Percentage Non Smoker Among Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person
Percentage Non Smoker Among Citizen Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_Citizen
Percentage Non Smoker Among Citizen Outside EU28 Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_CitizenOutsideEU28
Percentage Non Smoker Among Female Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_Female
Percentage Non Smoker Among Foreign Born Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_ForeignBorn
Percentage Non Smoker Among Foreign Born Outside EU28 Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_ForeignBornOutsideEU28
Percentage Non Smoker Among Foreign Born Within EU28 Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_ForeignBornWithinEU28
Percentage Non Smoker Among Income Of 0 To 20 Percentile Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_IncomeOf0To20Percentile
Percentage Non Smoker Among Income Of 20 To 40 Percentile Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_IncomeOf20To40Percentile
Percentage Non Smoker Among Income Of 40 To 60 Percentile Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_IncomeOf40To60Percentile
Percentage Non Smoker Among Income Of 60 To 80 Percentile Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_IncomeOf60To80Percentile
Percentage Non Smoker Among Income Of 80 To 100 Percentile Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_IncomeOf80To100Percentile
Percentage Non Smoker Among Less Than Primary Education Or Primary Education Or Lower Secondary Education Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_LessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation
Percentage Non Smoker Among Male Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_Male
Percentage Non Smoker Among Native Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_Native
Percentage Non Smoker Among Not A Citizen Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_NotACitizen
Percentage Non Smoker Among Rural Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_Rural
Percentage Non Smoker Among Semi Urban Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_SemiUrban
Percentage Non Smoker Among Tertiary Education Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_TertiaryEducation
Percentage Non Smoker Among Upper Secondary Education Or Post Secondary Non Tertiary Education Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_UpperSecondaryEducationOrPostSecondaryNonTertiaryEducation
Percentage Non Smoker Among Urban Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_Urban
Percentage Non Smoker Among Within EU28 And Not A Citizen Population,Percent_NonSmoker_TobaccoProducts_In_Count_Person_WithinEU28AndNotACitizen
Population: Percentage Normal Weight,Percent_Normalweight_In_Count_Person
Population: Percentage Normal Weight Among Citizen,Percent_Normalweight_In_Count_Person_Citizen
Population: Percentage Normal Weight Among Citizen Outside EU28,Percent_Normalweight_In_Count_Person_CitizenOutsideEU28
Population: Percentage Normal Weight Among Female,Percent_Normalweight_In_Count_Person_Female
Population: Percentage Normal Weight Among Foreign Born,Percent_Normalweight_In_Count_Person_ForeignBorn
Population: Percentage Normal Weight Among Foreign Born Outside EU28,Percent_Normalweight_In_Count_Person_ForeignBornOutsideEU28
Population: Percentage Normal Weight Among Foreign Born Within EU28,Percent_Normalweight_In_Count_Person_ForeignBornWithinEU28
Population: Percentage Normal Weight Among Income Of 0 To 20 Percentile,Percent_Normalweight_In_Count_Person_IncomeOf0To20Percentile
Population: Percentage Normal Weight Among Income Of 20 To 40 Percentile,Percent_Normalweight_In_Count_Person_IncomeOf20To40Percentile
Population: Percentage Normal Weight Among Income Of 40 To 60 Percentile,Percent_Normalweight_In_Count_Person_IncomeOf40To60Percentile
Population: Percentage Normal Weight Among Income Of 60 To 80 Percentile,Percent_Normalweight_In_Count_Person_IncomeOf60To80Percentile
Population: Percentage Normal Weight Among Income Of 80 To 100 Percentile,Percent_Normalweight_In_Count_Person_IncomeOf80To100Percentile
Population: Percentage Normal Weight Among Less Than Primary Education Or Primary Education Or Lower Secondary Education,Percent_Normalweight_In_Count_Person_LessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation
Population: Percentage Normal Weight Among Limited Activity Limitation,Percent_Normalweight_In_Count_Person_LimitedActivityLimitation
Population: Percentage Normal Weight Among Male,Percent_Normalweight_In_Count_Person_Male
Population: Percentage Normal Weight Among Moderate Activity Limitation,Percent_Normalweight_In_Count_Person_ModerateActivityLimitation
Population: Percentage Normal Weight Among Native,Percent_Normalweight_In_Count_Person_Native
Population: Percentage Normal Weight Among No Activity Limitation,Percent_Normalweight_In_Count_Person_NoActivityLimitation
Population: Percentage Normal Weight Among Not A Citizen,Percent_Normalweight_In_Count_Person_NotACitizen
Population: Percentage Normal Weight Among Rural,Percent_Normalweight_In_Count_Person_Rural
Population: Percentage Normal Weight Among Semi Urban,Percent_Normalweight_In_Count_Person_SemiUrban
Population: Percentage Normal Weight Among Severe Activity Limitation,Percent_Normalweight_In_Count_Person_SevereActivityLimitation
Population: Percentage Normal Weight Among Tertiary Education,Percent_Normalweight_In_Count_Person_TertiaryEducation
Population: Percentage Normal Weight Among Tertiary Education Stage One Or Tertiary Education Stage Two,Percent_Normalweight_In_Count_Person_TertiaryEducationStageOneOrTertiaryEducationStageTwo
Population: Percentage Normal Weight Among Upper Secondary Education Or Post Secondary Non Tertiary Education,Percent_Normalweight_In_Count_Person_UpperSecondaryEducationOrPostSecondaryNonTertiaryEducation
Population: Percentage Normal Weight Among Urban,Percent_Normalweight_In_Count_Person_Urban
Population: Percentage Normal Weight Among Within EU28 And Not A Citizen,Percent_Normalweight_In_Count_Person_WithinEU28AndNotACitizen
"Percentage Not In The Last 12 Months, Alcohol Consumption Among Population",Percent_NotInTheLast12Months_AlcoholConsumption_In_Count_Person
Population: Percentage Obese,Percent_Obesity_In_Count_Person
Population: Percentage Obesity Among Citizen,Percent_Obesity_In_Count_Person_Citizen
Population: Percentage Obesity Among Citizen Outside EU28,Percent_Obesity_In_Count_Person_CitizenOutsideEU28
Population: Percentage Obesity Among Female,Percent_Obesity_In_Count_Person_Female
Population: Percentage Obesity Among Foreign Born,Percent_Obesity_In_Count_Person_ForeignBorn
Population: Percentage Obesity Among Foreign Born Outside EU28,Percent_Obesity_In_Count_Person_ForeignBornOutsideEU28
Population: Percentage Obesity Among Foreign Born Within EU28,Percent_Obesity_In_Count_Person_ForeignBornWithinEU28
Population: Percentage Obesity Among Income Of 0 To 20 Percentile,Percent_Obesity_In_Count_Person_IncomeOf0To20Percentile
Population: Percentage Obesity Among Income Of 20 To 40 Percentile,Percent_Obesity_In_Count_Person_IncomeOf20To40Percentile
Population: Percentage Obesity Among Income Of 40 To 60 Percentile,Percent_Obesity_In_Count_Person_IncomeOf40To60Percentile
Population: Percentage Obesity Among Income Of 60 To 80 Percentile,Percent_Obesity_In_Count_Person_IncomeOf60To80Percentile
Population: Percentage Obesity Among Income Of 80 To 100 Percentile,Percent_Obesity_In_Count_Person_IncomeOf80To100Percentile
Population: Percentage Obesity Among Less Than Primary Education Or Primary Education Or Lower Secondary Education,Percent_Obesity_In_Count_Person_LessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation
Population: Percentage Obesity Among Limited Activity Limitation,Percent_Obesity_In_Count_Person_LimitedActivityLimitation
Population: Percentage Obesity Among Male,Percent_Obesity_In_Count_Person_Male
Population: Percentage Obesity Among Moderate Activity Limitation,Percent_Obesity_In_Count_Person_ModerateActivityLimitation
Population: Percentage Obesity Among Native,Percent_Obesity_In_Count_Person_Native
Population: Percentage Obesity Among No Activity Limitation,Percent_Obesity_In_Count_Person_NoActivityLimitation
Population: Percentage Obesity Among Not A Citizen,Percent_Obesity_In_Count_Person_NotACitizen
Population: Percentage Obesity Among Rural,Percent_Obesity_In_Count_Person_Rural
Population: Percentage Obesity Among Semi Urban,Percent_Obesity_In_Count_Person_SemiUrban
Population: Percentage Obesity Among Severe Activity Limitation,Percent_Obesity_In_Count_Person_SevereActivityLimitation
Population: Percentage Obesity Among Tertiary Education,Percent_Obesity_In_Count_Person_TertiaryEducation
Population: Percentage Obesity Among Tertiary Education Stage One Or Tertiary Education Stage Two,Percent_Obesity_In_Count_Person_TertiaryEducationStageOneOrTertiaryEducationStageTwo
Population: Percentage Obesity Among Upper Secondary Education Or Post Secondary Non Tertiary Education,Percent_Obesity_In_Count_Person_UpperSecondaryEducationOrPostSecondaryNonTertiaryEducation
Population: Percentage Obesity Among Urban,Percent_Obesity_In_Count_Person_Urban
Population: Percentage Obesity Among Within EU28 And Not A Citizen,Percent_Obesity_In_Count_Person_WithinEU28AndNotACitizen
"Percentage Occasional, Tobacco Smoking Among Population",Percent_Occasional_TobaccoSmoking_TobaccoProducts_In_Count_Person
"Percentage Once a Day, Consumption Of Fruits Among Population",Percent_OnceADay_ConsumptionOfFruits_In_Count_Person
"Percentage Once a Day, Consumption Of Vegetables Among Population",Percent_OnceADay_ConsumptionOfVegetables_In_Count_Person
Population: Percentage Overweight,Percent_Overweight_In_Count_Person
Population: Percentage Overweight Among Citizen,Percent_Overweight_In_Count_Person_Citizen
Population: Percentage Overweight Among Citizen Outside EU28,Percent_Overweight_In_Count_Person_CitizenOutsideEU28
Population: Percentage Overweight Among Female,Percent_Overweight_In_Count_Person_Female
Population: Percentage Overweight Among Foreign Born,Percent_Overweight_In_Count_Person_ForeignBorn
Population: Percentage Overweight Among Foreign Born Outside EU28,Percent_Overweight_In_Count_Person_ForeignBornOutsideEU28
Population: Percentage Overweight Among Foreign Born Within EU28,Percent_Overweight_In_Count_Person_ForeignBornWithinEU28
Population: Percentage Overweight Among Income Of 0 To 20 Percentile,Percent_Overweight_In_Count_Person_IncomeOf0To20Percentile
Population: Percentage Overweight Among Income Of 20 To 40 Percentile,Percent_Overweight_In_Count_Person_IncomeOf20To40Percentile
Population: Percentage Overweight Among Income Of 40 To 60 Percentile,Percent_Overweight_In_Count_Person_IncomeOf40To60Percentile
Population: Percentage Overweight Among Income Of 60 To 80 Percentile,Percent_Overweight_In_Count_Person_IncomeOf60To80Percentile
Population: Percentage Overweight Among Income Of 80 To 100 Percentile,Percent_Overweight_In_Count_Person_IncomeOf80To100Percentile
Population: Percentage Overweight Among Less Than Primary Education Or Primary Education Or Lower Secondary Education,Percent_Overweight_In_Count_Person_LessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation
Population: Percentage Overweight Among Limited Activity Limitation,Percent_Overweight_In_Count_Person_LimitedActivityLimitation
Population: Percentage Overweight Among Male,Percent_Overweight_In_Count_Person_Male
Population: Percentage Overweight Among Moderate Activity Limitation,Percent_Overweight_In_Count_Person_ModerateActivityLimitation
Population: Percentage Overweight Among Native,Percent_Overweight_In_Count_Person_Native
Population: Percentage Overweight Among No Activity Limitation,Percent_Overweight_In_Count_Person_NoActivityLimitation
Population: Percentage Overweight Among Not A Citizen,Percent_Overweight_In_Count_Person_NotACitizen
Population: Percentage Overweight Among Rural,Percent_Overweight_In_Count_Person_Rural
Population: Percentage Overweight Among Semi Urban,Percent_Overweight_In_Count_Person_SemiUrban
Population: Percentage Overweight Among Severe Activity Limitation,Percent_Overweight_In_Count_Person_SevereActivityLimitation
Population: Percentage Overweight Among Tertiary Education,Percent_Overweight_In_Count_Person_TertiaryEducation
Population: Percentage Overweight Among Tertiary Education Stage One Or Tertiary Education Stage Two,Percent_Overweight_In_Count_Person_TertiaryEducationStageOneOrTertiaryEducationStageTwo
Population: Percentage Overweight Among Upper Secondary Education Or Post Secondary Non Tertiary Education,Percent_Overweight_In_Count_Person_UpperSecondaryEducationOrPostSecondaryNonTertiaryEducation
Population: Percentage Overweight Among Urban,Percent_Overweight_In_Count_Person_Urban
Population: Percentage Overweight Among Within EU28 And Not A Citizen,Percent_Overweight_In_Count_Person_WithinEU28AndNotACitizen
Percentage Physical Activity Among Population,Percent_PhysicalActivity_In_Count_Person
Percentage Physical Activity Among Female Population,Percent_PhysicalActivity_In_Count_Person_Female
Percentage Physical Activity Among Male Population,Percent_PhysicalActivity_In_Count_Person_Male
Population: Percentage Pre-obese,Percent_PreObese_In_Count_Person
Population: Percentage Pre Obese Among Citizen,Percent_PreObese_In_Count_Person_Citizen
Population: Percentage Pre Obese Among Citizen Outside EU28,Percent_PreObese_In_Count_Person_CitizenOutsideEU28
Population: Percentage Pre Obese Among Female,Percent_PreObese_In_Count_Person_Female
Population: Percentage Pre Obese Among Foreign Born,Percent_PreObese_In_Count_Person_ForeignBorn
Population: Percentage Pre Obese Among Foreign Born Outside EU28,Percent_PreObese_In_Count_Person_ForeignBornOutsideEU28
Population: Percentage Pre Obese Among Foreign Born Within EU28,Percent_PreObese_In_Count_Person_ForeignBornWithinEU28
Population: Percentage Pre Obese Among Income Of 0 To 20 Percentile,Percent_PreObese_In_Count_Person_IncomeOf0To20Percentile
Population: Percentage Pre Obese Among Income Of 20 To 40 Percentile,Percent_PreObese_In_Count_Person_IncomeOf20To40Percentile
Population: Percentage Pre Obese Among Income Of 40 To 60 Percentile,Percent_PreObese_In_Count_Person_IncomeOf40To60Percentile
Population: Percentage Pre Obese Among Income Of 60 To 80 Percentile,Percent_PreObese_In_Count_Person_IncomeOf60To80Percentile
Population: Percentage Pre Obese Among Income Of 80 To 100 Percentile,Percent_PreObese_In_Count_Person_IncomeOf80To100Percentile
Population: Percentage Pre Obese Among Less Than Primary Education Or Primary Education Or Lower Secondary Education,Percent_PreObese_In_Count_Person_LessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation
Population: Percentage Pre Obese Among Limited Activity Limitation,Percent_PreObese_In_Count_Person_LimitedActivityLimitation
Population: Percentage Pre Obese Among Male,Percent_PreObese_In_Count_Person_Male
Population: Percentage Pre Obese Among Moderate Activity Limitation,Percent_PreObese_In_Count_Person_ModerateActivityLimitation
Population: Percentage Pre Obese Among Native,Percent_PreObese_In_Count_Person_Native
Population: Percentage Pre Obese Among No Activity Limitation,Percent_PreObese_In_Count_Person_NoActivityLimitation
Population: Percentage Pre Obese Among Not A Citizen,Percent_PreObese_In_Count_Person_NotACitizen
Population: Percentage Pre Obese Among Rural,Percent_PreObese_In_Count_Person_Rural
Population: Percentage Pre Obese Among Semi Urban,Percent_PreObese_In_Count_Person_SemiUrban
Population: Percentage Pre Obese Among Severe Activity Limitation,Percent_PreObese_In_Count_Person_SevereActivityLimitation
Population: Percentage Pre Obese Among Tertiary Education,Percent_PreObese_In_Count_Person_TertiaryEducation
Population: Percentage Pre Obese Among Upper Secondary Education Or Post Secondary Non Tertiary Education,Percent_PreObese_In_Count_Person_UpperSecondaryEducationOrPostSecondaryNonTertiaryEducation
Population: Percentage Pre Obese Among Urban,Percent_PreObese_In_Count_Person_Urban
Population: Percentage Pre Obese Among Within EU28 And Not A Citizen,Percent_PreObese_In_Count_Person_WithinEU28AndNotACitizen
"Percentage Rarely Or Never, Exposure To Tobacco Smoke Among Population",Percent_RarelyOrNever_ExposureToTobaccoSmoke_In_Count_Person
Percentage Receiving Intermediate Social Support Among Female Population,Percent_ReceivingIntermediateSocialSupport_In_Count_Person_Female
Percentage Receiving Intermediate Social Support Among Less Than Primary Education Or Primary Education Or Lower Secondary Education Population,Percent_ReceivingIntermediateSocialSupport_In_Count_Person_LessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation
Percentage Receiving Intermediate Social Support Among Male Population,Percent_ReceivingIntermediateSocialSupport_In_Count_Person_Male
Percentage Receiving Intermediate Social Support Among Tertiary Education Population,Percent_ReceivingIntermediateSocialSupport_In_Count_Person_TertiaryEducation
Percentage Receiving Intermediate Social Support Among Upper Secondary Education Or Post Secondary Non Tertiary Education Population,Percent_ReceivingIntermediateSocialSupport_In_Count_Person_UpperSecondaryEducationOrPostSecondaryNonTertiaryEducation
Percentage Receiving Poor Social Support Among Female Population,Percent_ReceivingPoorSocialSupport_In_Count_Person_Female
Percentage Receiving Poor Social Support Among Less Than Primary Education Or Primary Education Or Lower Secondary Education Population,Percent_ReceivingPoorSocialSupport_In_Count_Person_LessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation
Percentage Receiving Poor Social Support Among Male Population,Percent_ReceivingPoorSocialSupport_In_Count_Person_Male
Percentage Receiving Poor Social Support Among Tertiary Education Population,Percent_ReceivingPoorSocialSupport_In_Count_Person_TertiaryEducation
Percentage Receiving Poor Social Support Among Upper Secondary Education Or Post Secondary Non Tertiary Education Population,Percent_ReceivingPoorSocialSupport_In_Count_Person_UpperSecondaryEducationOrPostSecondaryNonTertiaryEducation
Percentage Receiving Strong Social Support Among Female Population,Percent_ReceivingStrongSocialSupport_In_Count_Person_Female
Percentage Receiving Strong Social Support Among Less Than Primary Education Or Primary Education Or Lower Secondary Education Population,Percent_ReceivingStrongSocialSupport_In_Count_Person_LessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation
Percentage Receiving Strong Social Support Among Male Population,Percent_ReceivingStrongSocialSupport_In_Count_Person_Male
Percentage Receiving Strong Social Support Among Tertiary Education Population,Percent_ReceivingStrongSocialSupport_In_Count_Person_TertiaryEducation
Percentage Receiving Strong Social Support Among Upper Secondary Education Or Post Secondary Non Tertiary Education Population,Percent_ReceivingStrongSocialSupport_In_Count_Person_UpperSecondaryEducationOrPostSecondaryNonTertiaryEducation
"Percentage Tertiary Education Stage One Or Tertiary Education Stage Two, Physical Activity Among Population",Percent_TertiaryEducationStageOneOrTertiaryEducationStageTwo_PhysicalActivity_In_Count_Person
"Percentage Tobacco Smoking, E Cigarettes Among Population",Percent_TobaccoSmoking_NeverUsed_ECigarettes_In_Count_Person
Percentage Tobacco Smoking Among Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person
Percentage Tobacco Smoking Among Citizen Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_Citizen
Percentage Tobacco Smoking Among Citizen Outside EU28 Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_CitizenOutsideEU28
Percentage Tobacco Smoking Among Female Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_Female
Percentage Tobacco Smoking Among Foreign Born Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_ForeignBorn
Percentage Tobacco Smoking Among Foreign Born Outside EU28 Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_ForeignBornOutsideEU28
Percentage Tobacco Smoking Among Foreign Born Within EU28 Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_ForeignBornWithinEU28
Percentage Tobacco Smoking Among Income Of 0 To 20 Percentile Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_IncomeOf0To20Percentile
Percentage Tobacco Smoking Among Income Of 20 To 40 Percentile Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_IncomeOf20To40Percentile
Percentage Tobacco Smoking Among Income Of 40 To 60 Percentile Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_IncomeOf40To60Percentile
Percentage Tobacco Smoking Among Income Of 60 To 80 Percentile Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_IncomeOf60To80Percentile
Percentage Tobacco Smoking Among Income Of 80 To 100 Percentile Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_IncomeOf80To100Percentile
Percentage Tobacco Smoking Among Less Than Primary Education Or Primary Education Or Lower Secondary Education Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_LessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation
Percentage Tobacco Smoking Among Male Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_Male
Percentage Tobacco Smoking Among Native Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_Native
Percentage Tobacco Smoking Among Not A Citizen Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_NotACitizen
Percentage Tobacco Smoking Among Rural Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_Rural
Percentage Tobacco Smoking Among Semi Urban Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_SemiUrban
Percentage Tobacco Smoking Among Tertiary Education Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_TertiaryEducation
Percentage Tobacco Smoking Among Upper Secondary Education Or Post Secondary Non Tertiary Education Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_UpperSecondaryEducationOrPostSecondaryNonTertiaryEducation
Percentage Tobacco Smoking Among Urban Population,Percent_TobaccoSmoking_TobaccoProducts_In_Count_Person_Urban
